area,bathrooms,bedrooms,direction,district,front_street_length,house_type,legal_status,num_of_floor,price,project,title,url
40 m²,2,2,,Quận Tân Bình,"6,0 m",Nhà phố,Sổ hồng,2,"3,5 Tỷ VNĐ",,Bán Nhà Đẹp Khu Phân Lô Bắc Hải 40m2x2 lầu giá 3.,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-dep-khu-phan-lo-bac-hai-40m2x2-lau-gia-3-5-7254236
100 m²,,4,,Quận Bình Tân,"8,0 m",Nhà phố,Sổ hồng,2,"2,5 Tỷ VNĐ",,Thua Đau Trận Wordcup Nên Ra Đi Căn Nhà Ngay,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/thua-dau-tran-wordcup-nen-ra-di-can-nha-ngay-duong-7252466
32 m²,2,2,,Quận 7,,Nhà phố,,1,"2,25 Tỷ VNĐ",,"Bán nhà HXH đường Trần Xuân Soạn, Quận 7. DT: 4m",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-hxh-duong-tran-xuan-soan-quan-7-dt-4m-x-8m-7254239
75 m²,,3,,Quận Bình Thạnh,"10,0 m",Nhà phố,Sổ hồng,3,"1,3 Tỷ VNĐ",,"Bán Nhà Đường Tô Ngọc Vân Quận 12,Cách Ngã Tư Ga",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-duong-to-ngoc-van-quan-12-cach-nga-tu-ga-c-7252291
159 m²,4,4,,Quận Gò Vấp,"8,0 m",Biệt thự/ Villa,Sổ hồng,2,"4,5 Tỷ VNĐ",,"biệt thự Sổ Hồng Riêng, Đúc 2 Lầu, Đường 8m, -",http://www.muabannhadat.vn/nha-ban-biet-thu-villa-3525/biet-thu-so-hong-rieng-duc-2-lau-duong-8m-khu-dan-4894654
240 m²,4,4,,Quận Bình Thạnh,"1,0 m",Biệt thự/ Villa,Sổ hồng,3,"4,9 Tỷ VNĐ",,Biệt Thự 2 Mặt Tiền Dt: 240m2. Đúc 1 Trệt 2 Lầu,http://www.muabannhadat.vn/nha-ban-biet-thu-villa-3525/biet-thu-2-mat-tien-dt-240m2-duc-1-tret-2-lau-i-gi-6105621
83 m²,2,2,Đông,Quận 7,"12,0 m",Nhà phố,Sổ hồng,1,"9,3 Tỷ VNĐ",,Nhà Trệt Gác Đường Số 2 Chợ Tân Mỹ Phường Tân Phú,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-tret-gac-duong-so-2-cho-tan-my-phuong-tan-phu-6932273
36 m²,4,4,,Quận 5,,Nhà phố,,4,"7,5 Tỷ VNĐ",,Cần bán nhà HXH Nguyễn Trãi. Phường 2. Quận 5.,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/can-ban-nha-hxh-nguyen-trai-phuong-2-quan-5-dt-4-5-7254147
36 m²,2,2,,Huyện Bình Chánh,"5,0 m",Nhà phố,Sổ hồng,1,"1,07 Tỷ VNĐ",,"Sở hữu nhà chỉ với giá cực rẻ, còn gì không nhanh",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/so-huu-nha-chi-voi-gia-cuc-re-con-gi-khong-nhanh-t-7180549
70 m²,4,4,Không xác định,Quận Thủ Đức,"8,0 m",Nhà phố,Sổ hồng,3,4 Tỷ VNĐ,,"Kẹt Quá Kẹt, Nên Bán Căn Nhà 5x14m Vị Trí Đẹp,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ket-qua-ket-nen-ban-can-nha-5x14m-vi-tri-dep-duong-7257532
160 m²,3,4,,Quận Bình Tân,"40,0 m",Nhà phố,Sổ hồng,3,"17,9 Tỷ VNĐ",,"Nhà Mặt tiền Tỉnh Lộ 10, DT 4x40m, Vị trí cực đẹp",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-mat-tien-tinh-lo-10-dt-4x40m-vi-tri-cuc-dep-7234165
50 m²,2,2,,Quận Bình Tân,"6,0 m",Nhà phố,,1,"2,298 Tỷ VNĐ",,"Nhà mới lên kệ 4x12.5, 2t3, đường nhựa , gần chợ,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-moi-len-ke-4x12-5-2t3-duong-nhua-gan-cho-benh-7098545
66 m²,4,4,,Quận Tân Bình,"8,0 m",Nhà phố,Sổ hồng,4,"5,9 Tỷ VNĐ",,"Bán rất gấp nhà HXH Bùi Thị Xuân, DT: 4.2x16, 4",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-rat-gap-nha-hxh-bui-thi-xuan-dt-4-2x16-4-tang-7046525
90 m²,3,4,,Quận 12,,Nhà phố,,3,"1,646 Tỷ VNĐ",,"Nhà mặt phố cần bán, dt 3,2x10,4m, Nguyễn Ảnh Thủ",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-mat-pho-can-ban-dt-3-2x10-4m-nguyen-anh-thu-qu-6500130
48 m²,2,2,,Huyện Bình Chánh,"5,0 m",Nhà phố,Sổ hồng,1,"1,45 Tỷ VNĐ",,"Bán Nhà chính chủ 4x12m, đường rộng đẹp,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-chinh-chu-4x12m-duong-rong-dep-bc-7180771
79 m²,1,3,,Quận 9,,Nhà phố,,,"2,9 Tỷ VNĐ",,Gia đình tôi cần bán gấp nhà nát cách chợ Phước,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/gia-dinh-toi-can-ban-gap-nha-nat-cach-cho-phuoc-lo-7252085
60 m²,9,8,,Quận Tân Bình,"8,0 m",Nhà phố,Sổ hồng,4,"9,8 Tỷ VNĐ",,"Đáo hạn ngân hàng bán gấp mặt tiền Ba Vân, DT:",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/dao-han-ngan-hang-ban-gap-mat-tien-ba-van-dt-4x15m-7147990
48 m²,2,2,,Huyện Bình Chánh,"5,0 m",Nhà phố,,1,"1,35 Tỷ VNĐ",,"Nhà đường đẹp gần UB Vĩnh Lộc B, bao giấy",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-duong-dep-gan-ub-vinh-loc-b-bao-giay-to-7180941
78 m²,5,5,,Quận Tân Bình,"6,0 m",Nhà phố,Sổ hồng,3,"6,9 Tỷ VNĐ",,"Chính chủ bán nhà HXH Đồng Xoài, DT: 3.5x24",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/chinh-chu-ban-nha-hxh-dong-xoai-dt-3-5x24-78m2-dat-7163791
140 m²,,7,,Quận Tân Bình,"6,0 m",Nhà phố,,4,"14,9 Tỷ VNĐ",,"Nhà hẻm xe hơi Cộng Hòa, DT: 5.5x25, 5 tầng,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-hem-xe-hoi-cong-hoa-dt-5-5x25-5-tang-trang-thi-7089737
32 m²,3,3,,Quận Tân Phú,,Nhà phố,,3,"1,629 Tỷ VNĐ",,"Nhà phố cao cấp chỉ 1,629 tỷ 1trệt 2lầu DTSD",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-pho-cao-cap-chi-1-629-ty-1tret-2lau-dtsd-100m2-6526250
42 m²,4,4,Tây,Quận 1,"6,0 m",Nhà phố,Sổ hồng,3,"8,2 Tỷ VNĐ",,"Nợ ngân hàng bán gấp gấp nhà HXH Trần Hưng Đạo,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/no-ngan-hang-ban-gap-gap-nha-hxh-tran-hung-dao-qua-6117127
50 m²,6,5,,Quận Bình Thạnh,"4,0 m",Nhà phố,Sổ hồng,3,"5,8 Tỷ VNĐ",,Ch Định Cư Nước Ngoài Cần Bán Gấp Căn Hxh Điện,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ch-dinh-cu-nuoc-ngoai-can-ban-gap-can-hxh-dien-bie-7073798
80 m²,5,5,,Quận Tân Bình,,Nhà phố,Sổ hồng,2,"10,5 Tỷ VNĐ",,"Xuất cảnh US Bán Gấp, bán tháo giá rẻ đường Bàu",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/xuat-canh-us-ban-gap-ban-thao-gia-re-duong-bau-cat-7070592
100 m²,6,5,,Quận Tân Bình,"8,0 m",Nhà phố,Sổ hồng,3,"12,9 Tỷ VNĐ",,"Mặt tiền Phan Sào Nam, DT: 4x25, 3 tầng, giá chỉ",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/mat-tien-phan-sao-nam-dt-4x25-3-tang-gia-chi-12-9-7112602
48 m²,2,2,,Quận Tân Bình,"4,0 m",Nhà phố,Sổ hồng,2,5 Tỷ VNĐ,,"Bán rất gấp nhà hẻm Lê Văn Sỹ, P.1, TB, DT: 4x12,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-rat-gap-nha-hem-le-van-sy-p-1-tb-dt-4x12-2-tan-6896980
140 m²,8,7,,Quận Phú Nhuận,"8,0 m",Nhà phố,Sổ đỏ,4,22 Tỷ VNĐ,,"Khách sạn mặt tiền Lê Duy Nhuận khu K300, DT:",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/khach-san-mat-tien-le-duy-nhuan-khu-k300-dt-13x14-7089765
128 m²,2,2,Đông Bắc,Huyện Bình Chánh,"12,0 m",Khác,Sổ hồng,2,485 Triệu VNĐ,,"Nhà Thổ Cư, 256m2 Số 60/10 Đường Trạm Y Tế Hưng",http://www.muabannhadat.vn/nha-ban-khac-3592/nha-tho-cu-256m2-so-60-10-duong-tram-y-te-hung-lon-7257392
232 m²,9,9,,Quận Phú Nhuận,"10,0 m",Nhà phố,Sổ hồng,4,25 Tỷ VNĐ,,Vỡ nợ bán gấp MT Tân Sơn đối diện sân golf Tân,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/vo-no-ban-gap-mt-tan-son-doi-dien-san-golf-tan-son-7142327
76 m²,2,2,,Quận Tân Bình,"4,0 m",Nhà phố,Sổ hồng,2,"4,9 Tỷ VNĐ",,"Đáo hạn ngân hàng bán nhà HXH Trường Chinh, DT:",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/dao-han-ngan-hang-ban-nha-hxh-truong-chinh-dt-4x19-6910880
122 m²,5,5,,Quận Tân Bình,,Nhà phố,Sổ hồng,3,20 Tỷ VNĐ,,"Chính chủ bán nhà mặt tiền Bàu Cát 1, P14. Diện",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/chinh-chu-ban-nha-mat-tien-bau-cat-1-p14-dien-tich-7093535
80 m²,,8,,Quận Tân Bình,"12,0 m",Nhà phố,,6,19 Tỷ VNĐ,,"Xuất cảnh bán gấp Mặt tiền Phạm Văn Hai, DT: 4x20",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/xuat-canh-ban-gap-mat-tien-pham-van-hai-dt-4x20-6-7032617
78 m²,8,7,,Quận Phú Nhuận,"7,0 m",Nhà phố,Sổ hồng,4,"8,2 Tỷ VNĐ",,"Xuất cảnh bán gấp góc 2 Mặt tiền chợ Tân Trụ, DT:",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/xuat-canh-ban-gap-goc-2-mat-tien-cho-tan-tru-dt-5-7142313
66 m²,6,5,,Quận Tân Bình,,Nhà phố,Sổ hồng,3,10 Tỷ VNĐ,,"Mặt tiền đường C1, DT: 4x16, trệt 2 lầu, giá cần",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/mat-tien-duong-c1-dt-4x16-tret-2-lau-gia-can-ban-g-7070300
210 m²,4,4,Không xác định,Quận Thủ Đức,"10,0 m",Nhà phố,Sổ hồng,3,"3,9 Tỷ VNĐ",,Hỗ trợ vay mua nhà trả góp Khu vực: Bán nhà,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ho-tro-vay-mua-nha-tra-gop-khu-vuc-ban-nha-rieng-t-7033627
126 m²,6,6,,Quận Tân Bình,"8,0 m",Nhà phố,Sổ hồng,4,17 Tỷ VNĐ,,"Góc 2 mặt tiền hẻm 8m Cộng Hòa, DT: 6.8mx18.5m, 4",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/goc-2-mat-tien-hem-8m-cong-hoa-dt-6-8mx18-5m-4-tan-7075064
96 m²,6,5,,Quận Tân Bình,"4,0 m",Nhà phố,Sổ hồng,5,15 Tỷ VNĐ,,"Chính chủ bán nhà HXH Nguyễn Hồng Đào, DT:",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/chinh-chu-ban-nha-hxh-nguyen-hong-dao-dt-8x16-6-ta-7163773
175 m²,6,5,Không xác định,Quận 3,"12,0 m",Nhà phố,Sổ hồng,3,68 Tỷ VNĐ,,"Mặt Tiền 9m Trung Tâm Nguyễn Đình Chiểu, Kinh",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/mat-tien-9m-trung-tam-nguyen-dinh-chieu-kinh-doanh-7017453
50 m²,8,7,,Quận Tân Bình,,Nhà phố,Sổ hồng,4,10 Tỷ VNĐ,,"Mặt tiền Trường Sa, DT: 3.5x14, 4 tầng, vị trí",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/mat-tien-truong-sa-dt-3-5x14-4-tang-vi-tri-cuc-dep-7057162
104 m²,3,3,,Quận Tân Bình,"10,0 m",Nhà phố,,2,"13,5 Tỷ VNĐ",,"Cần bán rất gấp MT Tân Hải, DT: 5x21, 2 tầng, giá",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/can-ban-rat-gap-mt-tan-hai-dt-5x21-2-tang-gia-chi-7018733
40 m²,3,4,,Quận 10,,Nhà phố,Sổ hồng,2,"6,5 Tỷ VNĐ",,"Vỡ nợ bán nhà HXH 3 Tháng 2, Phường 11, Quận 10,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/vo-no-ban-nha-hxh-3-thang-2-phuong-11-quan-10-dtxd-7105313
117 m²,,3,Không xác định,Quận Thủ Đức,"10,0 m",Nhà phố,Sổ hồng,0,"5,5 Tỷ VNĐ",,"Bán nhanh nhà mặt tiền kinh doanh rất đẹp 5,5 tỷ",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nhanh-nha-mat-tien-kinh-doanh-rat-dep-5-5-ty-p-6880249
54 m²,6,5,,Quận Tân Bình,,Nhà phố,Sổ hồng,3,"8,5 Tỷ VNĐ",,"Mặt tiền đường Ba Vân, DT: 5.7x9.5, 3 tầng, giá",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/mat-tien-duong-ba-van-dt-5-7x9-5-3-tang-gia-chi-8-7130098
63 m²,9,9,,Quận 10,"9,0 m",Nhà phố,Sổ hồng,2,17 Tỷ VNĐ,,"Mặt tiền Nguyễn Kim vị trí cực đẹp, P.6, Q.10,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/mat-tien-nguyen-kim-vi-tri-cuc-dep-p-6-q-10-dt-4-2-7126007
58 m²,6,5,,Quận Tân Bình,"6,0 m",Nhà phố,Sổ hồng,3,"9,5 Tỷ VNĐ",,"Bán gấp Mặt tiền Ba Vân, DT: 4x14.5, 3 tầng, giá",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-gap-mat-tien-ba-van-dt-4x14-5-3-tang-gia-chi-9-7130129
57 m²,4,4,,Quận Tân Bình,"8,0 m",Nhà phố,Sổ hồng,4,"6,8 Tỷ VNĐ",,"Bán rất gấp nhà HXH Lê Văn Sỹ, DT: 5x11.5, 4 tầng",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-rat-gap-nha-hxh-le-van-sy-dt-5x11-5-4-tang-khu-7046517
64 m²,1,1,,Quận Tân Bình,"10,0 m",Nhà phố,Sổ hồng,1,"9,5 Tỷ VNĐ",,"Định cư Úc bán gấp nhà MT Núi Thành, DT: 4.5x15,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/dinh-cu-uc-ban-gap-nha-mt-nui-thanh-dt-4-5x15-gia-7006747
122 m²,2,3,Không xác định,Quận Thủ Đức,"10,0 m",Nhà phố,Sổ hồng,1,7 Tỷ VNĐ,,Kẹt tiền bán nhà mặt tiền 122m2 rất đẹp để kinh,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ket-tien-ban-nha-mat-tien-122m2-rat-dep-de-kinh-do-6880326
82 m²,6,6,,Quận Tân Bình,"8,0 m",Nhà phố,,4,11 Tỷ VNĐ,,"Bán rất gấp nhà HXH Cộng Hòa, DT: 4.8x17, 4 tầng,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-rat-gap-nha-hxh-cong-hoa-dt-4-8x17-4-tang-gia-6926304
180 m²,5,4,,Quận 12,"8,0 m",Nhà phố,Sổ hồng,3,"2,7 Tỷ VNĐ",,Chính chủ bán nhà mới xây gần UBND Thạnh Xuân đúc,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/chinh-chu-ban-nha-moi-xay-gan-ubnd-thanh-xuan-duc-6401064
100 m²,10,10,,Quận Tân Bình,,Nhà phố,Sổ hồng,5,28 Tỷ VNĐ,,"Bán gấp nhà góc 2 Mặt tiền Ngô Thị Thu Minh, DT:",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-gap-nha-goc-2-mat-tien-ngo-thi-thu-minh-dt-5x2-7056224
220 m²,5,4,,Quận 12,"11,0 m",Nhà phố,Sổ hồng,3,"3,05 Tỷ VNĐ",,Nhà phố cao cấp tiện ở lợi kinh doanh phường,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-pho-cao-cap-tien-o-loi-kinh-doanh-phuong-thanh-6887622
105 m²,2,2,Đông Nam,Quận 12,"7,0 m",Nhà phố,Sổ hồng,1,"2,5 Tỷ VNĐ",,"Bán nhà mới Phường Thạnh Xuân quận 12, DT sàn",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-moi-phuong-thanh-xuan-quan-12-dt-san-105m2-7257477
65 m²,5,5,,Quận 12,,Nhà phố,Sổ hồng,4,"6,3 Tỷ VNĐ",,"Bán nhà Lê Văn Khương, Tân Thới Hiệp, gần nhà máy",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-le-van-khuong-tan-thoi-hiep-gan-nha-may-bi-7254122
200 m²,5,4,,Quận 12,"11,0 m",Nhà phố,Sổ hồng,3,"2,97 Tỷ VNĐ",,Bán nhà mới xây khu dân cư mới đường Thạnh Xuân,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-moi-xay-khu-dan-cu-moi-duong-thanh-xuan-22-6771033
54 m²,8,8,,Quận Tân Phú,"16,0 m",Nhà phố,Sổ hồng,4,"10,7 Tỷ VNĐ",,"Bán rất gấp nhà mặt tiền 96 Gò Dầu, DT: 4x16, 4",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-rat-gap-nha-mat-tien-96-go-dau-dt-4x16-4-tang-7002954
250 m²,5,4,,Quận 12,"11,0 m",Nhà phố,Sổ hồng,3,"2,97 Tỷ VNĐ",,"Nhà phố cao cấp  Tô Ngọc Vân , Quận 12  sát Gò",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-pho-cao-cap-to-ngoc-van-quan-12-sat-go-vap-6771023
74 m²,,4,,Quận Tân Bình,"6,0 m",Nhà phố,Sổ hồng,4,"9,2 Tỷ VNĐ",,"Bán rất gấp nhà MT Lê Trung Nghĩa khu K300, DT: 8",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-rat-gap-nha-mt-le-trung-nghia-khu-k300-dt-8-5x-6926337
250 m²,5,4,,Quận 12,"11,0 m",Nhà phố,Sổ hồng,3,"2,97 Tỷ VNĐ",,Nhà phố cao cấp tiện ở lợi kinh doanh KDC mới,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-pho-cao-cap-tien-o-loi-kinh-doanh-kdc-moi-than-6771039
90 m²,3,4,,Quận 12,,Nhà phố,,2,"1,34 Tỷ VNĐ",,"Nhà hẻm 1462/ Nguyễn Văn Quá,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-hem-1462-nguyen-van-qua-q12-6466885
45 m²,3,4,,Huyện Nhà Bè,"6,0 m",Nhà phố,Sổ hồng,3,"1,85 Tỷ VNĐ",,"Nhà Sổ Riêng Huỳnh Tấn Phát Dt: 3,4 X 12,5m, 3",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-so-rieng-huynh-tan-phat-dt-3-4-x-12-5m-3-tang-7184369
97 m²,0,5,Đông Bắc,Quận 9,"3,0 m",Nhà phố,Sổ hồng,1,"3,7 Tỷ VNĐ",,Cần Bán Gấp Nhà Hẻm 141 Đường 339 Phường Phước,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/can-ban-gap-nha-hem-141-duong-339-phuong-phuoc-lon-7103317
102 m²,4,4,,Quận Tân Bình,,Nhà phố,Sổ hồng,2,"9,5 Tỷ VNĐ",,"Nhà hẻm xe tải Cộng Hòa, DT: 6m x17m, 2 tầng, giá",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-hem-xe-tai-cong-hoa-dt-6m-x17m-2-tang-gia-chi-7066232
365 m²,4,4,,Quận Thủ Đức,,Nhà phố,,,"8,3 Tỷ VNĐ",,"Nhà phố Little Village sở hữu lâu dài, bàn giao",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-pho-little-village-so-huu-lau-dai-ban-giao-nga-7172780
56 m²,4,6,,Quận Tân Bình,,Nhà phố,Sổ hồng,3,12 Tỷ VNĐ,,"Mặt Tiền Bàu Cát 3, DT 4x14m, Xây mới 1 trệt, 3",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/mat-tien-bau-cat-3-dt-4x14m-xay-moi-1-tret-3-lau-x-7185512
270 m²,,20,,Huyện Củ Chi,"8,0 m",Khác,Sổ đỏ,1,950 Triệu VNĐ,,"Dãy trọ 1 lầu 20p, 270m2, Tỉnh lộ 8, Củ Chi,",http://www.muabannhadat.vn/nha-ban-khac-3592/day-tro-1-lau-20p-270m2-tinh-lo-8-cu-chi-shr-7254104
45 m²,3,4,Đông Nam,Huyện Nhà Bè,"6,0 m",Nhà phố,Sổ hồng,3,"1,55 Tỷ VNĐ",,Nhà mới xây Dt 3x14 3 lầu st 4pn Hẻm 6m Nhà Bè,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-moi-xay-dt-3x14-3-lau-st-4pn-hem-6m-nha-be-gia-7134368
200 m²,,4,,Huyện Hóc Môn,"8,0 m",Nhà phố,Sổ hồng,,900 Triệu VNĐ,,"Bán cả nhà và đất DT đất 10*20, DT nhà 5*20,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-ca-nha-va-dat-dt-dat-1020-dt-nha-520-900tr-5512888
72 m²,5,4,Tây Nam,Quận Bình Thạnh,"5,0 m",Nhà phố,Sổ hồng,3,"6,2 Tỷ VNĐ",,"Gấp Bán Nhanh Nhà 3 lầu ở ngay, 4x18, HXH thẳng 1",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/gap-ban-nhanh-nha-3-lau-o-ngay-4x18-hxh-thang-1-tr-7254103
120 m²,6,5,Đông Nam,Huyện Hóc Môn,"14,0 m",Nhà phố,Sổ hồng,2,"1,3 Tỷ VNĐ",,"Nhà Mới Xây,120m2,1.3tỷ,sổ Hồng Riêng,bao Sang",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-moi-xay-120m2-1-3ty-so-hong-rieng-bao-sang-ten-5362323
58 m²,6,5,,Quận Phú Nhuận,"3,0 m",Nhà phố,Sổ hồng,4,"6,35 Tỷ VNĐ",,"Nhà Hẻm Cách Mặt Tiền 30m, Huỳnh Văn Bánh. Dt",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-hem-cach-mat-tien-30m-huynh-van-banh-dt-58m2-7090318
90 m²,3,3,,Quận 12,,Nhà phố,,2,"1,602 Tỷ VNĐ",,"Nhà mới, dt sàn 100m2, 3PN, KDC TTH đông đúc,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-moi-dt-san-100m2-3pn-kdc-tth-dong-duc-sach-se-6459787
160 m²,,4,,Huyện Hóc Môn,"8,0 m",Nhà phố,Sổ hồng,,900 Triệu VNĐ,,"Biệt Thự Vườn 8*20m2, Shr, 900tr, Chính Chủ",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/biet-thu-vuon-820m2-shr-900tr-chinh-chu-5499884
60 m²,5,4,,Quận 12,,Nhà phố,Sổ hồng,3,"3,5 Tỷ VNĐ",,"Bán gấp dãy nhà liền kề Quận12 4x14, 4x15, 4x17",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-gap-day-nha-lien-ke-quan12-4x14-4x15-4x17-gia-6959216
38 m²,2,2,,Quận Tân Bình,"4,0 m",Nhà phố,Sổ hồng,1,"4,29 Tỷ VNĐ",,"Dọn vào ở luôn Nhà hxh trần văn quang , P 10,Quận",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/don-vao-o-luon-nha-hxh-tran-van-quang-p-10-quan-ta-7254101
50 m²,2,2,,Quận 9,,Nhà phố,,1,"2,9 Tỷ VNĐ",,"Bán gấp căn nhà 1 trệt, 1 lửng mới ngay đường 6,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-gap-can-nha-1-tret-1-lung-moi-ngay-duong-6-p-t-7252362
84 m²,2,2,,Huyện Nhà Bè,"6,0 m",Nhà phố,Sổ hồng,2,"2,46 Tỷ VNĐ",,"Cần Bán Nhà Hẻm Xe Hơi Huỳnh Tấn Phát,Nhà Bè.DT",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/can-ban-nha-hem-xe-hoi-huynh-tan-phat-nha-be-dt-4x-7186980
56 m²,5,4,,Huyện Nhà Bè,"6,0 m",Nhà phố,Sổ hồng,3,"2,75 Tỷ VNĐ",,Hot ! Kẹt Tiền Bán Rẻ Nhà Hẻm Xe Hơi  trung tâm,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/hot-ket-tien-ban-re-nha-hem-xe-hoi-trung-tam-thi-t-7100608
55 m²,4,3,,Quận Bình Thạnh,"5,0 m",Nhà phố,Sổ hồng,2,"6,45 Tỷ VNĐ",,"Nhà hẻm 5m, Nguyễn Văn Đậu, dt 55, giá",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-hem-5m-nguyen-van-dau-dt-55-gia-6ty450tr-7082511
100 m²,5,5,,Quận Tân Phú,"12,0 m",Nhà phố,Sổ hồng,5,"8,3 Tỷ VNĐ",,"Bán gấp nhà Tây Thạnh, 8.3 tỷ/100m2, sổ vuông vức",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-gap-nha-tay-thanh-8-3-ty-100m2-so-vuong-vuc-7258389
169 m²,4,4,,Quận Gò Vấp,"8,0 m",Nhà phố,Sổ hồng,3,3 Tỷ VNĐ,,"Biệt Thự - Xen Kẽ Nhà Phố - Dt ; 169m , Giá Từ 3",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/biet-thu-xen-ke-nha-pho-dt-169m-gia-tu-3-ty-gan-ng-7184590
100 m²,5,5,,Quận Tân Phú,"12,0 m",Nhà phố,Sổ hồng,5,"8,3 Tỷ VNĐ",,"Bán gấp nhà Tây Thạnh, 8.3 tỷ/100m2, sổ vuông vức",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-gap-nha-tay-thanh-8-3-ty-100m2-so-vuong-vuc-7258409
75 m²,3,3,Không xác định,Quận 12,"3,0 m",Nhà phố,Có giấy phép xây dựng,3,"1,399 Tỷ VNĐ",,Sắp đến ngày mở bán bạn hãy alo cho chúng tôi để,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/sap-den-ngay-mo-ban-ban-hay-alo-cho-chung-toi-de-s-7254099
120 m²,3,3,Đông Bắc,Quận Bình Tân,"6,0 m",Nhà phố,Sổ hồng,3,"2,85 Tỷ VNĐ",,Nhà Shr 1/ Đường Số 1 Phường Bình Hưng Hòa B Quận,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-shr-1-duong-so-1-phuong-binh-hung-hoa-b-quan-b-7253816
