area,bathrooms,bedrooms,direction,district,front_street_length,house_type,legal_status,num_of_floor,price,project,title,url
73 m²,2,2,,Quận 2,,Chung cư,,,"2,77 Tỷ VNĐ",,CH sắp công bố- view đẹp-đang hút khách- ngayQ.2-,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ch-sap-cong-bo-view-dep-dang-hut-khach-ngayq-2-gem-7283662
60 m²,2,2,,Quận 4,"30,0 m",Chung cư,,34,"2,9 Tỷ VNĐ",,Căn Hộ Charmington Iris - Siêu Đẹp Siêu Sang Siêu,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-charmington-iris-sieu-dep-sieu-sang-sieu-th-7204300
70 m²,2,2,,Quận 2,,Chung cư,,,"3,45 Tỷ VNĐ",,Bán CH Masteri Thảo Điền Q2-Giá tốt-2PN -chuẩn 5,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-ch-masteri-thao-dien-q2-gia-tot-2pn-chuan-5-sa-7283667
68 m²,2,2,,Quận 8,,Chung cư,,,"1,75 Tỷ VNĐ",,Chính chủ cần bán gấp căn góc 68m2- 2PN + 2,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/chinh-chu-can-ban-gap-can-goc-68m2-2pn-2-toilet-ta-7225047
66 m²,,2,Tây Nam,Quận Bình Thạnh,,Chung cư,Có giấy phép xây dựng,15,"2,3 Tỷ VNĐ",,Bán căn hộ chính chủ dự án Richmond Nguyễn,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-ho-chinh-chu-du-an-richmond-nguyen-xi-66m2-7226903
56 m²,,2,,Quận Thủ Đức,,Chung cư,,,"1,2 Tỷ VNĐ",,Căn Hộ Ở Liền: 56m2 - 2pn. Đường Tô Ngọc,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-o-lien-56m2-2pn-duong-to-ngoc-van-7256341
66 m²,2,2,,Quận 8,,Chung cư,,,"1,25 Tỷ VNĐ",,Căn hộ Dream Home Palace Quận 8 - Dự án từ đam,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-dream-home-palace-quan-8-du-an-tu-dam-me-ch-7283658
92 m²,2,2,,Quận 2,,Chung cư,,,"2,7 Tỷ VNĐ",,Bán gấp căn hộ Homyland tâng 5 view quận 1. giá,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-gap-can-ho-homyland-tang-5-view-quan-1-gia-yeu-7281027
92 m²,2,2,,Quận 2,,Chung cư,,,"2,7 Tỷ VNĐ",,Bán gấp căn hộ Homyland tâng 5 view quận 1. 2,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-gap-can-ho-homyland-tang-5-view-quan-1-2-phong-7281023
92 m²,2,3,,Quận Bình Thạnh,,Chung cư,Sổ hồng,3,"3,7 Tỷ VNĐ",,Bán Căn hộ Nguyễn Ngọc Phương 3PN -92m2 Full Nội,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-ho-nguyen-ngoc-phuong-3pn-92m2-full-noi-th-6778130
114 m²,3,3,Đông,Quận 7,"42,0 m",Chung cư,Có giấy phép xây dựng,20,36 Triệu VNĐ,,Căn hộ đẳng cấp Mini Penthouse 114m2 3PN view,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-dang-cap-mini-penthouse-114m2-3pn-view-truc-7283466
103 m²,2,3,,Quận 2,,Chung cư,,,"3,2 Tỷ VNĐ",,Bán gấp căn hộ Homyland2 Nguyễn Duy Trinh quận,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-gap-can-ho-homyland2-nguyen-duy-trinh-quan-2-7283421
67 m²,2,2,,Quận 7,,Chung cư,Sổ hồng,,26 Triệu VNĐ,,"Căn Hộ Quận 7 2pn Với Giá 1,9 Tỷ/ Căn, Tặng Cặp",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-quan-7-2pn-voi-gia-1-9-ty-can-tang-cap-ve-d-7283539
73 m²,2,2,,Quận 2,,Chung cư,,,"2,77 Tỷ VNĐ",,CH sắp công bố- view đẹp-đang hút khách- ngayQ.2-,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ch-sap-cong-bo-view-dep-dang-hut-khach-ngayq-2-gem-7283654
71 m²,2,2,,Quận 9,,Chung cư,Sổ hồng,15,"1,8 Tỷ VNĐ",,Thông Tin nóng hổi từ Dự Án Him Lam Phú An. Block,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/thong-tin-nong-hoi-tu-du-an-him-lam-phu-an-block-b-7283020
64 m²,2,2,Đông,Quận 7,"40,0 m",Chung cư,Có giấy phép xây dựng,35,"1,9 Tỷ VNĐ",,An Gia Ra Mắt Ch Mới View Sông Sg Mặt Tiền Đào,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/an-gia-ra-mat-ch-moi-view-song-sg-mat-tien-dao-tri-7281487
70 m²,2,2,,Quận 8,"30,0 m",Chung cư,Có giấy phép xây dựng,9,900 Triệu VNĐ,,"Căn Hộ Cao Cấp Quận 8, Liền Kề Võ Văn Kiệt, Giá",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-cao-cap-quan-8-lien-ke-vo-van-kiet-gia-900t-7282321
65 m²,2,2,,Quận 7,"20,0 m",Chung cư,,,34 Triệu VNĐ,,Nhận giữ chỗ căn hộ The Green Star Quận 7 ưu tiên,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/nhan-giu-cho-can-ho-the-green-star-quan-7-uu-tien-7282009
92 m²,2,2,,Quận 2,,Chung cư,,,"2,7 Tỷ VNĐ",,Bán Gấp Căn Hộ Nguyễn Duy Trinh Quận,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-gap-can-ho-nguyen-duy-trinh-quan-2-7282935
67 m²,2,2,,Quận 7,,Chung cư,Sổ hồng,,26 Triệu VNĐ,,Hot! Căn Hộ Thông Minh 5 Sao Tại Quận 7-mặt Tiền,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/hot-can-ho-thong-minh-5-sao-tai-quan-7-mat-tien-so-7280906
73 m²,2,2,,Quận 11,"30,0 m",Chung cư,,,"2,77 Tỷ VNĐ",,Bán gấp căn hộ mặt tiền Lạc Long Quân quận,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-gap-can-ho-mat-tien-lac-long-quan-quan-11-7237698
40 m²,,2,,Quận 12,,Chung cư,,22,591 Triệu VNĐ,,Hot chỉ 591tr sở hữu ngay căn hộ gần Ngã Tư An,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/hot-chi-591tr-so-huu-ngay-can-ho-gan-nga-tu-an-suo-7280037
92 m²,2,2,,Quận 2,,Chung cư,,,"2,7 Tỷ VNĐ",,"Cần ra đi gấp căn hộ Homyland1, 92m2  2 phòng ngủ",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ra-di-gap-can-ho-homyland1-92m2-2-phong-ngu-sh-7280855
55 m²,2,2,Đông,Quận 12,"30,0 m",Chung cư,Sổ đỏ,24,660 Triệu VNĐ,,"Lotus 2 - Căn Hộ Ven Sông Hà Huy Giáp, 1-2PN 2WC",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/lotus-2-can-ho-ven-song-ha-huy-giap-1-2pn-2wc-ho-t-7196854
49 m²,0,1,Đông,Quận 12,,Chung cư,Sổ hồng,,850 Triệu VNĐ,,Cần Bán Căn Hộ Võ Đình Q.12,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ban-can-ho-vo-dinh-q-12-7283355
69 m²,2,2,,Huyện Nhà Bè,,Chung cư,Sổ hồng,16,"2,691 Tỷ VNĐ",,"Siêu dự án TNR Kenton Node chính thức mở bán, mức",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/sieu-du-an-tnr-kenton-node-chinh-thuc-mo-ban-muc-g-7252612
55 m²,2,2,Đông,Quận 12,"30,0 m",Chung cư,Sổ đỏ,24,660 Triệu VNĐ,,CH Cao Cấp Ngay Lưng Lotte Mart QL13 - Giá Từ,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ch-cao-cap-ngay-lung-lotte-mart-ql13-gia-tu-660tr-7173080
73 m²,2,2,,Huyện Nhà Bè,,Chung cư,Sổ hồng,16,"2,926 Tỷ VNĐ",,Nhận giữ chỗ khu căn hộ CC Kenton Node-Nguyễn Hữu,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/nhan-giu-cho-khu-can-ho-cc-kenton-node-nguyen-huu-7238980
74 m²,2,2,,Huyện Nhà Bè,,Chung cư,Sổ hồng,10,"2,812 Tỷ VNĐ",,Kenton Node khu ĐT xanh đẳng cấp 5*. Giá cực ưu,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/kenton-node-khu-dt-xanh-dang-cap-5-gia-cuc-uu-dai-7226946
73 m²,,2,,Huyện Nhà Bè,,Chung cư,Sổ hồng,20,"2,847 Tỷ VNĐ",,Chính Thức Mở Bán Căn Hộ 5* _TNR kenton Node,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/chinh-thuc-mo-ban-can-ho-5-tnr-kenton-node-hotel-c-7244708
60 m²,,2,,Quận Bình Thạnh,,Chung cư,Sổ hồng,21,"2,3 Tỷ VNĐ",,"Thiết kế sang trọng, view sông đẳng cấp duy nhất",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/thiet-ke-sang-trong-view-song-dang-cap-duy-nhat-1-7067890
70 m²,2,2,Đông Nam,Quận 8,,Chung cư,Sổ hồng,6,"1,77 Tỷ VNĐ",,"Tầng 5 Topaz City quận 8 đã nhận nhà, 70m2 giá",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/tang-5-topaz-city-quan-8-da-nhan-nha-70m2-gia-ban-6477835
73 m²,2,2,,Huyện Nhà Bè,,Chung cư,Sổ hồng,23,"1,8 Tỷ VNĐ",,P. Kinh Doanh Novaland Sang Nhượng Gấp Một Số Căn,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/p-kinh-doanh-novaland-sang-nhuong-gap-mot-so-can-n-7279477
59 m²,2,2,Đông Nam,Quận 8,,Chung cư,Có giấy phép xây dựng,5,"1,45 Tỷ VNĐ",,A-02 Topaz Elite 59m2 căn 2 phòng ngủ đầy đủ,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/a-02-topaz-elite-59m2-can-2-phong-ngu-day-du-noi-t-6454598
70 m²,2,2,,Quận 7,,Chung cư,Sổ hồng,10,"2,31 Tỷ VNĐ",,Mở bán dự án Green Star Sky Garden Nguyễn Lương,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/mo-ban-du-an-green-star-sky-garden-nguyen-luong-ba-7198174
32 m²,1,1,Tây Nam,Quận 7,,Chung cư,Sổ hồng,21,"1,8 Tỷ VNĐ",,Đích ngắm của giới đầu tư Bất Động Sản -,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/dich-ngam-cua-gioi-dau-tu-bat-dong-san-officetel-g-7279505
74 m²,2,2,,Quận 7,,Chung cư,Sổ hồng,10,"2,442 Tỷ VNĐ",,Dự án căn hộ Green Star Sky Garden quận 7: sống,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/du-an-can-ho-green-star-sky-garden-quan-7-song-kho-7198631
60 m²,2,2,,Quận 2,,Chung cư,,,"1,85 Tỷ VNĐ",,Bán Căn Hộ The Cbd 2 Phòng Ngủ Quận,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-ho-the-cbd-2-phong-ngu-quan-2-7283260
53 m²,,2,,Quận Gò Vấp,"30,0 m",Chung cư,Sổ hồng,10,"1,3 Tỷ VNĐ",,Bán căn hộ chung cư cao cấp giá ưu đãi nhất khu,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-ho-chung-cu-cao-cap-gia-uu-dai-nhat-khu-vu-7172452
73 m²,2,2,,Huyện Nhà Bè,,Chung cư,Sổ hồng,10,"2,847 Tỷ VNĐ",,Booking 50tr/căn – TNR Kenton Node mở bán chỉ từ,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/booking-50tr-can-tnr-kenton-node-mo-ban-chi-tu-39t-7233684
74 m²,2,2,,Quận 12,,Chung cư,,11,"1,2 Tỷ VNĐ",,"Cần Bán Căn Hộ Quận 12,View Hồ Bơi, Giá 1,2 Tỷ,",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ban-can-ho-quan-12-view-ho-boi-gia-1-2-ty-nha-7283219
85 m²,2,2,,Quận 7,,Chung cư,,21,"2,35 Tỷ VNĐ",,Mở bán căn hộ A1_Riverside thiết kế thoáng mát,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/mo-ban-can-ho-a1-riverside-thiet-ke-thoang-mat-voi-7279031
53 m²,1,2,Đông,Quận 7,,Chung cư,Sổ hồng,34,"1,3 Tỷ VNĐ",,Bán Nhà Ven Sông Quận 7 Giá Từ,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-nha-ven-song-quan-7-gia-tu-26tr-m2-7279197
66 m²,2,2,,Quận 7,,Chung cư,,,"1,7 Tỷ VNĐ",,Tiện Ích Cao Cấp Nhất Q7 Với Dự Án Q7 Saigon,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/tien-ich-cao-cap-nhat-q7-voi-du-an-q7-saigon-river-7279181
69 m²,2,2,,Quận 9,,Chung cư,Sổ hồng,7,"2,1 Tỷ VNĐ",,"Sang Nhượng A.7.04 và A.5.11 Him Lam Phú An, Nhận",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/sang-nhuong-a-7-04-va-a-5-11-him-lam-phu-an-nhan-n-7283064
62 m²,2,2,Đông,Quận 9,,Chung cư,Sổ hồng,6,"1,18 Tỷ VNĐ",,"B-06, tầng 6 căn hộ Thủ Thiêm Garden. Dt 62m2,",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/b-06-tang-6-can-ho-thu-thiem-garden-dt-62m2-noi-th-6300640
67 m²,2,2,,Quận 7,,Chung cư,Sổ hồng,,26 Triệu VNĐ,,"Mua Căn Hộ Quận 7 Giá Rẻ 1 Tỷ 9/ Căn 2pn, Ck",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/mua-can-ho-quan-7-gia-re-1-ty-9-can-2pn-ck-3-18-ta-7233144
73 m²,2,2,,Quận 7,,Chung cư,,,"2,7 Tỷ VNĐ",,"CĐT thông báo chính thức 30/6 - giá đợt 1: 35,",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/cdt-thong-bao-chinh-thuc-30-6-gia-dot-1-35-2tr-m2-7252998
74 m²,2,2,Tây,Quận 8,,Chung cư,Sổ hồng,,"1,2 Tỷ VNĐ",,"Block B Topaz City Đã Nhận Nhà 74m2. Đơn giá 23,7",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/block-b-topaz-city-da-nhan-nha-74m2-don-gia-23-7-t-6679099
60 m²,,1,,Quận Thủ Đức,"20,0 m",Chung cư,Sổ hồng,20,"1,44 Tỷ VNĐ",,Căn Hộ Đẳng Cấp Đúng Chất Resort Ngay Trung Tâm,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-dang-cap-dung-chat-resort-ngay-trung-tam-qu-7282728
54 m²,1,1,Đông Nam,Quận 7,,Chung cư,Sổ hồng,34,"1,4 Tỷ VNĐ",,"Tham quan căn hộ mẫu được tặng quà , mua căn hộ",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/tham-quan-can-ho-mau-duoc-tang-qua-mua-can-ho-tang-7153937
47 m²,1,2,Đông Nam,Quận 9,"16,0 m",Chung cư,Có giấy phép xây dựng,17,18 Triệu VNĐ,,Mở bán block cuối cùng căn hộ Topaz Home 2 ngay,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/mo-ban-block-cuoi-cung-can-ho-topaz-home-2-ngay-tr-7278854
91 m²,2,3,,Quận 8,,Chung cư,Sổ hồng,5,"2,15 Tỷ VNĐ",,"Cần nhượng căn góc 3 PN-91m2, Dự án Tara",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-nhuong-can-goc-3-pn-91m2-du-an-tara-residence-7278835
73 m²,,2,,Quận 7,,Chung cư,,16,"1,22 Tỷ VNĐ",,Cần tiền làm ăn bán gấp căn hộ 2PN 73m2 Luxcity,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-tien-lam-an-ban-gap-can-ho-2pn-73m2-luxcity-ta-7282448
75 m²,2,2,,Quận 2,,Chung cư,Có giấy phép xây dựng,,"2,2 Tỷ VNĐ",,Căn Hộ Cao Cấp Quận 2 Ngay Gem & Palm City Tặng,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-cao-cap-quan-2-ngay-gem-palm-city-tang-ngay-6567594
67 m²,2,2,,Quận 9,,Chung cư,Có giấy phép xây dựng,,700 Triệu VNĐ,,Tài chính dưới 1 tỷ muốn mua chung cư?? Liên hệ,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/tai-chinh-duoi-1-ty-muon-mua-chung-cu-lien-he-ngay-7184228
75 m²,2,2,,Quận 2,,Chung cư,,,"2,2 Tỷ VNĐ",,Sở hữu căn hộ 3 mặt sông đẹp nhất liền kề KĐT Nam,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/so-huu-can-ho-3-mat-song-dep-nhat-lien-ke-kdt-nam-6580707
75 m²,2,2,,Quận 2,,Chung cư,Có giấy phép xây dựng,,"2,2 Tỷ VNĐ",,Cơ Hội Sở Hữu Căn Hộ Trung Tâm Quận 2 Với Giá,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/co-hoi-so-huu-can-ho-trung-tam-quan-2-voi-gia-thap-6567702
75 m²,2,2,,Quận 2,,Chung cư,Có giấy phép xây dựng,,"2,2 Tỷ VNĐ",,Căn Hộ Ngay Sát Nhưng Giá Chỉ Bằng 2/3 Kđt Cao,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-ngay-sat-nhung-gia-chi-bang-2-3-kdt-cao-cap-6567701
70 m²,2,2,,Quận 8,,Chung cư,Có giấy phép xây dựng,20,"1,25 Tỷ VNĐ",,Căn Hộ Ven Sông Q.8 Cách Trung Tâm Q.1 15 Phút –,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-ven-song-q-8-cach-trung-tam-q-1-15-phut-gia-7182422
74 m²,2,2,,Huyện Nhà Bè,,Chung cư,Sổ hồng,7,"2,812 Tỷ VNĐ",,Kenton Node- Căn hộ đẳng cấp 5 sao chuẩn bị ra,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/kenton-node-can-ho-dang-cap-5-sao-chuan-bi-ra-mat-7252654
70 m²,2,2,,Huyện Nhà Bè,,Chung cư,Sổ hồng,15,"2,66 Tỷ VNĐ",,"Mở bán căn hộ Kenton Node căn 2pn, 3pn, chỉ",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/mo-ban-can-ho-kenton-node-can-2pn-3pn-chi-38tr-m2-7252595
42 m²,,2,,Quận Bình Tân,"12,0 m",Chung cư,Sổ hồng,,530 Triệu VNĐ,,"Căn hộ Bình Hưng Hòa, Bình Tân giá 530tr (100%),",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-binh-hung-hoa-binh-tan-gia-530tr-100-so-hon-7283316
94 m²,2,2,,Quận 6,"40,0 m",Chung cư,Sổ hồng,28,"2,801 Tỷ VNĐ",,"Còn 1 căn 2 PN, 2 căn 3 PN ( được giảm 3 triệu/m2",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/con-1-can-2-pn-2-can-3-pn-duoc-giam-3-trieu-m2-den-7283299
60 m²,2,2,,Quận 2,,Chung cư,,,"1,85 Tỷ VNĐ",,"Bán căn hộ The CBD 2 phòng ngủ, hướng Đông Nam",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-ho-the-cbd-2-phong-ngu-huong-dong-nam-7283297
47 m²,1,2,,Quận 9,"30,0 m",Chung cư,Sổ hồng,17,700 Triệu VNĐ,,Căn Hộ 2pn Ngay Suối Tiên Q9 Giao Nội Thất Cơ Bản,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-2pn-ngay-suoi-tien-q9-giao-noi-that-co-ban-7281274
75 m²,3,3,Không xác định,Quận 12,"12,0 m",Chung cư,Sổ hồng,3,"1,399 Tỷ VNĐ",,Bán nhà phố City Land khu vực quận,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-nha-pho-city-land-khu-vuc-quan-12-7281516
74 m²,2,3,Không xác định,Quận 9,"50,0 m",Chung cư,Sổ hồng,10,"1,5 Tỷ VNĐ",,Bán căn hộ sky 9 74m2 3pn 2wc lầu cao view đẹp,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-ho-sky-9-74m2-3pn-2wc-lau-cao-view-dep-gia-7281181
84 m²,0,2,Nam,Quận 7,"2,5 m",Chung cư,Sổ hồng,10,2 Tỷ VNĐ,,"Bán Căn Hộ Nhận Nhà Ngay, Ngay Mặt Tiền Đường",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-ho-nhan-nha-ngay-ngay-mat-tien-duong-nguye-7280344
69 m²,2,2,Tây Bắc,Quận Gò Vấp,,Chung cư,Sổ hồng,,"2,346 Tỷ VNĐ",,Nhanh tay sở hữu những căn hộ cuối cùng của dự án,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/nhanh-tay-so-huu-nhung-can-ho-cuoi-cung-cua-du-an-7280136
61 m²,,2,,Quận 11,,Chung cư,,,"2,15 Tỷ VNĐ",,"Căn hộ Thuận Việt, 319 Lý Thường Kiệt, P.15, Q.11",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ho-thuan-viet-319-ly-thuong-kiet-p-15-q-11-lau-7281679
54 m²,2,2,,Quận 7,,Chung cư,Sổ hồng,34,"1,4 Tỷ VNĐ",,"Mua Căn Hộ Tặng Vàng Phát Tài Phát Lộc, Tặng Bộ",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/mua-can-ho-tang-vang-phat-tai-phat-loc-tang-bo-noi-7160584
97 m²,2,3,,Quận 2,,Chung cư,,,"2,6 Tỷ VNĐ",,"Bán Gấp Căn Hộ An Hòa Q2, 97m2, Nhà Vị Trí Đẹp,",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-gap-can-ho-an-hoa-q2-97m2-nha-vi-tri-dep-gia-2-6047147
61 m²,0,2,,Quận 8,,Chung cư,Sổ hồng,2,"1,46 Tỷ VNĐ",,"Bán căn hộ Chung Cư Đồng Diều-Quận 8, diện tích",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-ho-chung-cu-dong-dieu-quan-8-dien-tich-61m-7279697
60 m²,,2,,Quận 8,,Chung cư,Sổ hồng,,"1,5 Tỷ VNĐ",,"Chìa khóa trao tay, nhận nhà ở ngay chỉ từ 1,5 tỷ",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/chia-khoa-trao-tay-nhan-nha-o-ngay-chi-tu-1-5-ty-6-7250384
56 m²,2,2,,Quận Thủ Đức,"60,0 m",Chung cư,Sổ hồng,18,"1,4 Tỷ VNĐ",,Nhận Giữ Chỗ Căn Hộ Flora Novia - Giá Gốc,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/nhan-giu-cho-can-ho-flora-novia-gia-goc-cdt-7281223
47 m²,1,2,,Quận 9,"30,0 m",Chung cư,Sổ hồng,17,700 Triệu VNĐ,,mở bán dự án topaz home 2 ngay Suối Tiên Q9 chỉ,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/mo-ban-du-an-topaz-home-2-ngay-suoi-tien-q9-chi-70-7281399
70 m²,2,2,,Quận 8,"30,0 m",Chung cư,Sổ hồng,,"1,753 Tỷ VNĐ",,Cần tiền kinh  doanh nên bán lại căn hộ topaz,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-tien-kinh-doanh-nen-ban-lai-can-ho-topaz-city-6980556
58 m²,,2,,Quận 8,"12,0 m",Chung cư,Sổ hồng,,"1,29 Tỷ VNĐ",,"Thanh toán trước 400 triệu, nhận nhận căn hộ mới",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/thanh-toan-truoc-400-trieu-nhan-nhan-can-ho-moi-10-6961421
75 m²,2,2,Nam,Quận Gò Vấp,,Chung cư,,3,"2,5 Tỷ VNĐ",,Cần bán căn hộ Cityland Park Hills số 18 Phan Văn,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ban-can-ho-cityland-park-hills-so-18-phan-van-5295164
92 m²,2,2,,Quận 2,,Chung cư,,,"2,7 Tỷ VNĐ",,"bán gấp căn hộ chung cư quận 2, 2 phòng",http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-gap-can-ho-chung-cu-quan-2-2-phong-ngu-7281065
75 m²,2,2,Bắc,Quận Gò Vấp,,Chung cư,Sổ hồng,12,"2,6 Tỷ VNĐ",,Cần bán căn hộ 2 PN,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ban-can-ho-2-pn-5362533
84 m²,1,2,Nam,Quận Gò Vấp,,Chung cư,Sổ hồng,,"2,5 Tỷ VNĐ",,Bán  căn hộ Cityland Park hills khu Phan Văn,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-ho-cityland-park-hills-khu-phan-van-tri-5512846
106 m²,2,3,,Quận 2,,Chung cư,,,"3,3 Tỷ VNĐ",,Cần bán căn hộ 3 phòng ngủ Cao Ốc An Khang Quận,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/can-ban-can-ho-3-phong-ngu-cao-oc-an-khang-quan-2-7094590
80 m²,2,2,,Huyện Nhà Bè,,Chung cư,Sổ hồng,5,"3,04 Tỷ VNĐ",,Kenton Node sẽ thành biểu tượng khu Nam Sài,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/kenton-node-se-thanh-bieu-tuong-khu-nam-sai-gon-7169642
86 m²,2,2,,Huyện Nhà Bè,,Chung cư,Sổ hồng,8,"3,354 Tỷ VNĐ",,Bán căn hộ Nhạc Nước TNR Kenton Node chỉ thanh,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-ho-nhac-nuoc-tnr-kenton-node-chi-thanh-toa-7226982
32 m²,1,1,,Quận 4,"40,0 m",Chung cư,Sổ hồng,33,"2,2 Tỷ VNĐ",,Mở bán căn Officetel mặt tiền Bến Vân Đôn tại,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/mo-ban-can-officetel-mat-tien-ben-van-don-tai-mill-7159544
65 m²,1,2,,Quận 9,"20,0 m",Chung cư,Sổ hồng,,"1,35 Tỷ VNĐ",,Bán căn hộ chung cư Phố Đông 2 phòng ngủ 65m2 đã,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-ho-chung-cu-pho-dong-2-phong-ngu-65m2-da-c-7009066
54 m²,1,1,Không xác định,Quận 9,"60,0 m",Chung cư,Sổ hồng,15,"1,4 Tỷ VNĐ",,Bán căn hộ flora fuji 54m2 1+1pn giá chỉ 1 tỷ 4,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/ban-can-ho-flora-fuji-54m2-11pn-gia-chi-1-ty-4-7282272
47 m²,1,2,Đông Bắc,Quận Thủ Đức,"68,0 m",Chung cư,Sổ hồng,25,"1,128 Tỷ VNĐ",,Bước Tới Căn Hộ Trong Mơ Dễ Dàng Hơn Tại Trung,http://www.muabannhadat.vn/can-ho-ban-chung-cu-3529/buoc-toi-can-ho-trong-mo-de-dang-hon-tai-trung-tam-7243858
